unique_id,Citation,Title,Journal,Issue,Year
1414171,"Bunkley JP and Barber JR. ""Noise Reduces Foraging Efficiency in Pallid Bats (Antrozous pallidus).,"" Ethology, v.in pres, 2015. doi:1439-0310",Noise Reduces Foraging Efficiency in Pallid Bats (Antrozous pallidus).,Ethology,,2015
1414171,"Kleist, N. J., R. P. Guralnick, A. Cruz, and C. D. Francis. ""Anthropogenic noise weakens territorial response to intruder's songs.,"" Ecosphere, 2016. doi:2150-8925",Anthropogenic noise weakens territorial response to intruder's songs.,Ecosphere,,2016
1414171,"Mason TJ, McClure CJW, Barber JR. ""Anthropogenic noise impairs owl hunting behavior,"" Biological Conservation, 2016. doi:0006-3207",Anthropogenic noise impairs owl hunting behavior,Biological Conservation,,2016
1414171,"McClure CJW, Ware HE, Carlisle JD, Barber JR. ""Noise pollution from a phantom road alters the age structure of a community of migrating birds,"" Animal Conservation, v.online, 2016. doi:1469-1795",Noise pollution from a phantom road alters the age structure of a community of migrating birds,Animal Conservation,,2016
1414171,"Monz C, D'Antonio A, Lawson S, Barber JR, Newman P. ""The Ecological Implications of Visitor Transportation in Parks and Protected Areas: Examples From Research in US National Parks.,"" Journal of Transport Geography, 2016. doi:0966-6923",The Ecological Implications of Visitor Transportation in Parks and Protected Areas: Examples From Research in US National Parks.,Journal of Transport Geography,,2016
1414171,"Swaddle J, Francis C, Barber JR, Cooper C, Kyba CMC, Dominoni D, Shannon G, Aschehoug E, Goodwin S, Kawahara AY, Luther D, Spoelstra K, Voss M, Longcore T. ""A framework to assess evolutionary responses to anthropogenic light and sound.,"" Trends in Ecology and Evolution, v.30, 2015, p. 550. doi:0169-5347",A framework to assess evolutionary responses to anthropogenic light and sound.,Trends in Ecology and Evolution,30,2015
1414171,"Ware HE, McClure CJW, Carlisle J, Barber JR. ""A phantom road experiment reveals traffic noise is an invisible source of habitat degradation.,"" Proceedings of the National Academy of Sciences, v.online, 2015. doi:1091-6490",A phantom road experiment reveals traffic noise is an invisible source of habitat degradation.,Proceedings of the National Academy of Sciences,,2015
1414171,"Kleist, N. J., R. P. Guralnick, A. Cruz, and C. D. Francis. ""Sound settlement: Noise surpasses land cover in explaining breeding habitat selection of secondary cavity nesting birds.,"" Ecological Applications, v.27, 2017, p. 260. doi:10.1002/eap.1437",Sound settlement: Noise surpasses land cover in explaining breeding habitat selection of secondary cavity nesting birds.,Ecological Applications,27,2017
1414171,"Clinton D. Francis, Peter Newman, Derrick Taff, Crow White, Christopher A. Monz, Mitchell Levenhagen, Alissa R. Petrelli, Lauren C. Abbott, Jennifer Newton, Shan Burson, Caren B. Cooper, Kurt M. Fristrup, Christopher J.W. McClure, Daniel Mennitt, Michael. ""Acoustic environments matter: Synergistic benefits to humans and ecological communities,"" Journal of Environmental Management, v.203, 2017, p. 245. doi:10.1016/j.jenvman.2017.07.041",Acoustic environments matter: Synergistic benefits to humans and ecological communities,Journal of Environmental Management,203,2017
1414171,"Kleist, Nathan J. and Guralnick, Robert P. and Cruz, Alexander and Lowry, Christopher A. and Francis, Clinton D.. ""Chronic anthropogenic noise disrupts glucocorticoid signaling and has multiple effects on fitness in an avian community,"" Proceedings of the National Academy of Sciences, 2018. doi:10.1073/pnas.1709200115",Chronic anthropogenic noise disrupts glucocorticoid signaling and has multiple effects on fitness in an avian community,Proceedings of the National Academy of Sciences,,2018
1414171,"Petrelli, Alissa R. and Levenhagen, Mitchell J. and Wardle, Ryan and Barber, Jesse R. and Francis, Clinton D.. ""First to Flush: The Effects of Ambient Noise on Songbird Flight Initiation Distances and Implications for Human Experiences with Nature,"" Frontiers in Ecology and Evolution, v.5, 2017, p. 67. doi:10.3389/fevo.2017.00067",First to Flush: The Effects of Ambient Noise on Songbird Flight Initiation Distances and Implications for Human Experiences with Nature,Frontiers in Ecology and Evolution,5,2017
1617374,"Chambers, L.G., Gaspar, S.A., Pilato, C., Steinmuller, H.E., McCarthy, K.J.*, Sacks, P.E., and L.J. Walters. ""How well do restored intertidal oyster reefs support key biogeochemical functions in a coastal lagoon?,"" Estuaries and Coasts, v.41, 2018, p. 748. doi:DOI: 10.1007/s12237-017-0311-5",How well do restored intertidal oyster reefs support key biogeochemical functions in a coastal lagoon?,Estuaries and Coasts,41,2018
1617374,"Waite, H., Donnelly, M., and L. Walters. ""Quantity and types of microplastics in the organic tissues of the eastern oyster Crassostrea virginica and Atlantic mud crab Panopeus herbstii from a Florida estuary,"" Marine Pollution Bulletin, v.129, 2018, p. 179.",Quantity and types of microplastics in the organic tissues of the eastern oyster Crassostrea virginica and Atlantic mud crab Panopeus herbstii from a Florida estuary,Marine Pollution Bulletin,129,2018
1617374,"Donnelly, M., Schaffer, M., Connor, S., Sacks, P., Walters, L.. ""Using mangroves to stabilize coastal historic sites: deployment success versus natural recruitment,"" Hydrobiologia, 2017. doi:DOI 10.1997/s10750-017-3155-x",Using mangroves to stabilize coastal historic sites: deployment success versus natural recruitment,Hydrobiologia,,2017
1617374,"Kelly M. Kibler, Vasileios Kitsikoudis, Melinda Donnelly, David W. Spiering, and Linda Walters. ""Flow?Vegetation Interaction in a Living Shoreline Restoration and Potential Effect to Mangrove Recruitment,"" Sustainability, v.11, 2019, p. 3215. doi:http://dx.doi.org/10.3390/su11113215",Flow?Vegetation Interaction in a Living Shoreline Restoration and Potential Effect to Mangrove Recruitment,Sustainability,11,2019
1617374,"Kibler, K.M., Walters, L.J., Hawthorne, T.L., Chambers, L.G., Rivera, F.I. Cooke, G.S., and Donnelly M.J.. ""Integrating sense of place into ecosystem restoration: a novel approach to achieve synergistic social-ecological impact,"" Ecology & Society, 2018.",Integrating sense of place into ecosystem restoration: a novel approach to achieve synergistic social-ecological impact,Ecology & Society,,2018
1617374,"Lacie Anderson, Paul Sacks, Melinda Donnelly, Virginia Barker, Samantha Anderson, Linda Walters. ""Oyster reef enhancement utilizing gardened oysters in a subtropical estuary,"" Restoration Ecology, 2019. doi:doi: 10.1111/rec.12975",Oyster reef enhancement utilizing gardened oysters in a subtropical estuary,Restoration Ecology,,2019
1617374,"Rebecca L. Morris, Donna M. Bilkovic, Maura K. Boswell, David Bushek, Just Cebrian, Joshua Goff, Kelly M. Kibler, Megan K. La Peyre, Giovanna McClenachan, Josh Moody, Paul Sacks, Jenny P. Shinn, Eric L. Sparks, Nigel A. Temple, Linda J. Walters, Bret M. W. ""The application of oyster reefs in shoreline protection: are we over-engineering for an ecosystem engineer?,"" Journal of Applied Ecology, 2019, p. 1365. doi:DOI:10.1111/1365-2664.13390",The application of oyster reefs in shoreline protection: are we over-engineering for an ecosystem engineer?,Journal of Applied Ecology,,2019
1617374,"Chambers, Lisa G. and Gaspar, Stephanie A. and Pilato, Christian J. and Steinmuller, Havalend E. and McCarthy, Kevin J. and Sacks, Paul E. and Walters, Linda J.. ""How Well Do Restored Intertidal Oyster Reefs Support Key Biogeochemical Properties in a Coastal Lagoon?,"" Estuaries and Coasts, v.41, 2018. doi:10.1007/s12237-017-0311-5",How Well Do Restored Intertidal Oyster Reefs Support Key Biogeochemical Properties in a Coastal Lagoon?,Estuaries and Coasts,41,2018
1617364,"Liao, C., Jung, S., Brown, D., Agrawal, A. ""Insufficient Research on Land Grabbing,"" Science, v.353, 2016, p. 131. doi:10.1126/science.aaf6565",Insufficient Research on Land Grabbing,Science,353,2016
1617364,"Liao, C., Brown D.. ""Sustainable Intensification of Agriculture for Synergistic Outcomes in Food Production, Ecosystem Services, and Smallholder Livelihoods.,"" Current Opinions in Environment and Sustainability, v.32, 2018, p. 53. doi:https://doi-org.proxy.lib.umich.edu/10.1016/j.cosust.2018.04.013","Sustainable Intensification of Agriculture for Synergistic Outcomes in Food Production, Ecosystem Services, and Smallholder Livelihoods.",Current Opinions in Environment and Sustainability,32,2018
1617364,"Agrawal A, Brown, DG, Sullivan JA. ""Are Global Land Grabs Ticking Socio-environmental Bombs or Just Inefficient Investments?,"" One Earth, v.1, 2019. doi:https://doi.org/10.1016/j.oneear.2019.10.004",Are Global Land Grabs Ticking Socio-environmental Bombs or Just Inefficient Investments?,One Earth,1,2019
1617364,"Chesterman, N.S., Entwisle, J., Chambers, M.C., Liu, H., Agrawal, A., Brown, D.G.. ""The effects of trainings in soil and water conservation on farming practices, livelihoods, and land-use intensity in the Ethiopian highlands,"" Land Use Policy, v.87, 2019. doi:https://doi.org/10.1016/j.landusepol.2019.104051","The effects of trainings in soil and water conservation on farming practices, livelihoods, and land-use intensity in the Ethiopian highlands",Land Use Policy,87,2019
1617364,"Hajjar, R., Ayana, A., Rutt, R., Mulu, E., Liao, C., Agrawal, A. ""Capital, Labor, And Gender: The Consequences of Large-Scale Land Transactions on Household Labor Allocation,"" Journal of Peasant Studies, 2019.","Capital, Labor, And Gender: The Consequences of Large-Scale Land Transactions on Household Labor Allocation",Journal of Peasant Studies,,2019
1211668,"Hayden MH, Dalaba M, Akweongo P, Nyaaba G, Anaseba D, Pelzman J, Hodgson A, and Pandya R.. ""Knowledege, Attitudes and Practices Related to Meningits in Northern Ghana,"" American Journal of Tropical Medicine and Hygiene, v.89, 2013, p. 265.","Knowledege, Attitudes and Practices Related to Meningits in Northern Ghana",American Journal of Tropical Medicine and Hygiene,89,2013
1211668,"Abdussalam, A.F., A.J. Monaghan, V.M. Dukic, M.H. Hayden, T.M. Hopson, G.C. Leckebusch, J. E> Thornes. ""Climate influences on interannual variability of meningitis incidence in northwest Nigeria,"" Weather, Climate and Society, v.6, 2014, p. 62. doi:doi: http://dx.doi.org/10.1175/WCAS-D-13-00004.1",Climate influences on interannual variability of meningitis incidence in northwest Nigeria,Weather,6,2014
1211668,"Auwal F Abdussalam, Andrew J Monaghan, Vanja M Duki?, Mary H Hayden, Thomas M Hopson, Gregor C Leckebusch, John E Thornes. ""The impact of climate change on meningitis in northwest Nigeria: an assessment using CMIP5 climate model simulations,"" Weather, Climate & Society, v.6, 2014. doi:doi: http://dx.doi.org/10.1175/WCAS-D-13-00068.1",The impact of climate change on meningitis in northwest Nigeria: an assessment using CMIP5 climate model simulations,Weather,6,2014
1211668,"Dickinson, K.L., E. Kanyomse, R. Piedrahita, E. Coffey, I. Rivera, J. Adoctor, R. Aligiria, D. Muvandimwe, M. Dove, V. Dukic, M. Hayden, D. Diaz-Sanchez, V. Adoctor, D. Anaseba, Y. Slichter, N. Masson, A. Monaghan, A. Titati, D. Steinhoff, Y-Y. Hsu, R. K. ""Research on Emissions, Air quality, Climate, and Cooking Technologies in Northern Ghana (REACCTING): Study rationale and protocol.,"" BMC Public Health, v.15, 2015. doi:doi:10.1186/s12889-015-1414-1","Research on Emissions, Air quality, Climate, and Cooking Technologies in Northern Ghana (REACCTING): Study rationale and protocol.",BMC Public Health,15,2015
1211668,"Pandya, R and Adams-Forgor, A, Akweongo, P and Anaseba, D and Awine, T and Boehnert, J and Dalaba, M and Dukic, V and Dumont, A and Hayden, M and Hodgson, A and Hopson, T and McCormack, K and Laing, A and Mera, R and Nyaaba, G and Semazzi, G a. ""Using Weather Forecasts to Help Manage Meningitis in the Sahel,"" Bulletin of the American Meteorological Society, v.96, 2015. doi:doi: http://dx.doi.org/10.1175/BAMS-D-13-00121.1",Using Weather Forecasts to Help Manage Meningitis in the Sahel,Bulletin of the American Meteorological Society,96,2015
1211668,"Dickinson, K.L., A. Monaghan, I.J. Rivera, E. Kanyomse, R. Alirigia, J. Adoctor, R. Kaspar, A.R. Oduro, and C. Wiedinmyer.. ""Changing weather and climate in Northern Ghana: comparison of local perceptions with meteorological and land cover data,"" Regional Environmental Change, 2016. doi:10.1007/s10113-016-1082-4",Changing weather and climate in Northern Ghana: comparison of local perceptions with meteorological and land cover data,Regional Environmental Change,,2016
1211668,"Eloise Marais and Christine Wiedinmyer. ""Air quality impact of Diffuse and Inefficient Combustion Emissions in Africa (DICE-Africa),"" Environmental Science & Technology, v.50, 2016. doi:10.1021/acs.est.6b02602",Air quality impact of Diffuse and Inefficient Combustion Emissions in Africa (DICE-Africa),Environmental Science & Technology,50,2016
1211668,"Piedrahita R, Kanyomse E, Coffey E, Xie M, Hagar Y, Alirigia R, Agyei F, Wiedinmyer C, Dickinson KL, Oduro A, Hannigan M.. ""Exposures to and origins of carbonaceous PM2.5 in a cookstove intervention in Northern Ghana,"" Science of The Total Environment, v.576, 2017, p. 178. doi:10.1016/j.scitotenv.2016.10.069",Exposures to and origins of carbonaceous PM2.5 in a cookstove intervention in Northern Ghana,Science of The Total Environment,576,2017
1211668,"Ricardo Piedrahitaa, Katherine L. Dickinson, Ernest Kanyomse, Evan Coffey, Rex Alirigia, Yolanda Hagar, Isaac Rivera, Abraham Oduro, Vanja Dukic, Christine Wiedinmyer, Michael Hannigan. ""Assessment of cookstove stacking in Northern Ghana using surveys and stove use monitors,"" Energy for Sustainable Development, 2016. doi:http://dx.doi.org/10.1016/j.esd.2016.07.007",Assessment of cookstove stacking in Northern Ghana using surveys and stove use monitors,Energy for Sustainable Development,,2016
1615560,". Rai, B. Minsker, W. Sullivan, L. Band. ""A novel computational green infrastructure design framework for hydrologic and human benefits,"" Environmental Software and Modelling,, 2019. doi:10.1016/j.envsoft.2019.03.016",A novel computational green infrastructure design framework for hydrologic and human benefits,Environmental Software and Modelling,,2019
